Shane Watson,Bhuvneshwar Kumar,0.4,0.4,0.0,0.0333333333333,0.133333333333,0.0,0.0333333333333,0.0,30
Kieron Pollard,Mustafizur Rahman,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,3
Morne Morkel,Vinay Kumar,0.25,0.375,0.0,0.125,0.25,0.0,0.0,0.0,8
Shane Watson,Shakib Al Hasan,0.421052631579,0.315789473684,0.0526315789474,0.0,0.105263157895,0.0,0.105263157895,0.0263157894737,38
Andre Russell,Moises Henriques,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bhuvneshwar Kumar,Thisara Perera,0.166666666667,0.166666666667,0.333333333333,0.0,0.333333333333,0.0,0.0,0.166666666667,6
Wriddhiman Saha,Carlos Brathwaite,0.166666666667,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,6
Stuart Binny,Ashok Dinda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Steven Smith,Chris Morris,0.272727272727,0.454545454545,0.0,0.0,0.181818181818,0.0,0.0909090909091,0.0,11
Yusuf Pathan,Sreenath Aravind,0.35,0.4,0.05,0.0,0.15,0.0,0.05,0.05,20
Suresh Raina,Axar Patel,0.148148148148,0.62962962963,0.0740740740741,0.0,0.148148148148,0.0,0.0,0.037037037037,27
Shaun Marsh,Dale Steyn,0.346153846154,0.307692307692,0.0384615384615,0.0,0.269230769231,0.0,0.0384615384615,0.0,26
David Miller,Irfan Pathan,0.5,0.416666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,12
Brendon McCullum,Yuvraj Singh,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5
Dinesh Karthik,Jasprit Bumrah,0.0,0.375,0.375,0.0,0.25,0.0,0.0,0.0,8
AB de Villiers,Mitchell Johnson,0.25,0.5,0.166666666667,0.0,0.0833333333333,0.0,0.0,0.0,12
Brendon McCullum,Anureet Singh,0.285714285714,0.428571428571,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,7
Murali Vijay,Dhawal Kulkarni,0.576923076923,0.230769230769,0.115384615385,0.0,0.0769230769231,0.0,0.0,0.0384615384615,26
Suresh Raina,Yuzvendra Chahal,0.368421052632,0.40350877193,0.0526315789474,0.0,0.0877192982456,0.0,0.0877192982456,0.0701754385965,57
Quinton de Kock,Ishwar Pandey,0.555555555556,0.222222222222,0.0,0.0,0.0,0.0,0.222222222222,0.111111111111,9
Shakib Al Hasan,Tim Southee,0.2,0.4,0.0,0.0,0.2,0.0,0.2,0.0,5
Manish Pandey,Mustafizur Rahman,0.166666666667,0.555555555556,0.0555555555556,0.0555555555556,0.166666666667,0.0,0.0,0.0,18
Brendon McCullum,Chris Morris,0.615384615385,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.0,0.0769230769231,0.153846153846,13
AB de Villiers,Dwayne Smith,0.1875,0.5,0.0,0.0,0.25,0.0,0.0625,0.0625,16
Faf du Plessis,Anureet Singh,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3
Dwayne Smith,Yusuf Pathan,0.25,0.375,0.25,0.0,0.0,0.0,0.125,0.125,8
Shakib Al Hasan,Mohit Sharma,0.333333333333,0.333333333333,0.111111111111,0.0,0.222222222222,0.0,0.0,0.0,9
Harbhajan Singh,Sandeep Sharma,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,8
Naman Ojha,Rishi Dhawan,0.25,0.5625,0.0,0.0,0.0625,0.0,0.125,0.0,16
Mandeep Singh,Morne Morkel,0.5,0.166666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0833333333333,12
AB de Villiers,Lasith Malinga,0.354166666667,0.25,0.166666666667,0.0,0.1875,0.0,0.0416666666667,0.0,48
Sachin Baby,Bipul Sharma,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,3
Yusuf Pathan,Ishant Sharma,0.4,0.2,0.1,0.0,0.2,0.0,0.1,0.0,20
Shaun Marsh,Karn Sharma,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,4
Karun Nair,Brad Hogg,0.125,0.75,0.125,0.0,0.0,0.0,0.0,0.0,8
Ravindra Jadeja,Yuzvendra Chahal,0.384615384615,0.384615384615,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,0.0769230769231,13
Rajat Bhatia,Dwayne Bravo,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2
Ravindra Jadeja,Murugan Ashwin,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5
Robin Uthappa,James Faulkner,0.433333333333,0.333333333333,0.133333333333,0.0,0.1,0.0,0.0,0.0666666666667,30
Jason Holder,Umesh Yadav,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,4
